Time [s],PID,Address,Endpoint,Frame #,Data,CRC
3.880043828000000,DATA0,,,,0xFF 0x55 0x5F 0xEA 0x3B 0xB8 0x22 0x26 0x09 0x2D 0x70 0xE7 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0xE2 0xBA,0xCAFB
3.880094088000000,ACK,,,,,
3.880096008000000,IN,0x16,0x01,,,0x18
3.880099092000000,NAK,,,,,
3.881035476000000,SOF,,,0x154,,0x17
3.881040092000000,OUT,0x16,0x01,,,0x18
3.881043356000000,DATA1,,,,0xFF 0x55 0x5F 0xEA 0x3B 0xB8 0x22 0x26 0x09 0x2D 0x98 0xE7 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x0A 0xE2,0x0A81
3.881093620000000,ACK,,,,,
3.881095556000000,IN,0x16,0x01,,,0x18
3.881098644000000,NAK,,,,,
3.882035456000000,SOF,,,0x155,,0x08
3.882040072000000,OUT,0x16,0x01,,,0x18
3.882043336000000,DATA0,,,,0xFF 0x55 0x5F 0xEA 0x3B 0xB8 0x22 0x26 0x09 0x2D 0xC0 0xE7 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x32 0x0A,0x5280
3.882093600000000,ACK,,,,,
3.882095536000000,IN,0x16,0x01,,,0x18
3.882098624000000,NAK,,,,,
